Name,Year,ProgramName,Discipline,Course_1,Course_2,Course_3,Course_4,Course_5,Course_6,Course_7,Course_8,Course_9,,,,,,,
b9442caa7406353ef2f3847b8ff20ddd,1631,Ph.D,Electrical Engineering, EE 799 , IN 791 ,,,,,,,,,,,,,,
6297f5b321fcbca58920f13f5e467237,1751,M.Sc,Cognitive Sciences, CG 599B , CG 599C , CG 599A , FP 602 ,,,,,,,,,,,,
1f536b2da2fea5be4a1dd31f3c313d4b,1751,M.Sc,Chemistry, CH 517 , CH 599 (B) , CH 599 (C) , CH 632 , FP 602 ,,,,,,,,,,,
ce76ca9b965aecf9f8d7a739102a6047,1751,M.Sc,Physics, PH 507 , PH 599 , ES 643 , FP 602 , PH 614 ,,,,,,,,,,,
4b404fc2d81bfaf100d829fa4672630d,1721,M.Tech,Mechanical Engineering, ME 699 ,,,,,,,,,,,,,,,
7c48582b6fae3f9267a65bf85676f327,1511,B.Tech,Civil Engineering, CH 301 , ES 622 , HS 305 , HS 507, MS 204 , BE 402 ,,,,,,,,,,
403a3132962dea9ee9f8d56ded97e537,1811,B.Tech,Comp Science & Engg, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 ,,,,,,,
0a1f228d4022102573983cc811ccc154,1731,Ph.D,Biological Engineering, BE 799 ,,,,,,,,,,,,,,,
0de65bbc0e5c1650ce0bfc194dc8fb91,1811,B.Tech,Materials Science & Engineering, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 ,,,,,,,
eaa0742adf26832b279e2a5c021c6100,1611,B.Tech,Mechanical Engineering, ES 332 , ME 322 , ME 332 , ME 352 , ME 391 , MS 204 , EH 608 ,,,,,,,,,
1be27366a57f7e1c6bc74dfdf526c6e6,1821,M.Tech,Materials Science & Engineering, ES 622 , ES 631 , MSE 699 , MSE 630 , CH 519 , Ma 624 ,,,,,,,,,,
3a6ad528268b3987257c2c12c96f26b4,1821,M.Tech,Mechanical Engineering, MA 602 , ME 626 , ME 699 ,,,,,,,,,,,,,
9da490a7cbea4a501bf27f5945f0ef3e,1411,B.Tech,Civil Engineering, CE 304 , CE 305 , CE 307 , ES 212 , MA 202 , PH 101 ,,,,,,,,,,
7b2dcaebaa88255431ab8d83dbd13e78,1825,M.Tech,Chemical Engineering, CL 602 , CL 604 , MA 602 , CL 699 ,,,,,,,,,,,,
7f12ab7d9bc32e760eeef34445dfc0a3,1811,B.Tech,Materials Science & Engineering, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 ,,,,,,,
b34e2ab58dd9d843b2f1ee45adde6767,1611,B.Tech,Electrical Engineering, EE 331 , EE 333 , MS 204 , HS 514 ,ES 216,,,,,,,,,,,
db43db0db4bf72feef1cb2329a561208,1821,M.Tech,Materials Science & Engineering, MSE 626 , MSE 628  , MSE 699 , CH 517 , CH 632 ,,,,,,,,,,,
8f0fc08aa70f4b2c8b624ce52131eae5,1331,Ph.D,Chemistry, CH 799 ,,,,,,,,,,,,,,,
6bb764e18fc82583a40f41429d6295fd,1851,M.Sc,Physics, PH 504 , PH 505 , PH 506 , PH 507 , PH 599 , ES 643 ,,,,,,,,,,
fe6a1605d993588935e7b413299508d4,1825,M.Tech,Electrical Engineering, EE 611 , ES 615 , ES 616 , HS 112 ,,,,,,,,,,,,
6e92baf6ae7dce486a3058f3a639526a,1611,B.Tech,Electrical Engineering, EE 333 , EE 341 , ES 104 , IN 302 , HS 223 ,,,,,,,,,,,
eaff49968b65c1413440cee7c2c93d77,1711,B.Tech,Comp Science & Engg, ES 202 , ES 301 , HS 201 , MA 202 , ES 215 , ES 214 ,,,,,,,,,,
c0cba8b4c008fc8e1ea17ad7b999d721,1825,M.Tech,Civil Engineering, CE 605 , MA 602 , CE 631 , ES 652 ,,,,,,,,,,,,
7ac641647d462ad70d328ee9432c00f3,1431,Ph.D,Mathematics, MA 799 ,,,,,,,,,,,,,,,
94951f0e8be25db30c26edb6996f63ff,1531,Ph.D,Civil Engineering, CE 799 ,,,,,,,,,,,,,,,
fb5d337532ed646f269d5763914a57a0,1711,B.Tech,Comp Science & Engg, ES 202 , ES 301 , HS 201 , MA 202 , ES 215 , ES 214 , MS 304 ,,,,,,,,,
2fc7470a4bdd5928e392c45338e49181,1831,Ph.D,Chemistry, CH 629 , CH 622 , HS 111 , CH 799 , HS 223 , FP 602 ,,,,,,,,,,
6966e7f346a4a2440efdfee4d4311381,1821,M.Tech,Mechanical Engineering, ES 631 , MA 602 , ES 632 , ME 699 ,,,,,,,,,,,,
845af035ad707b05dca7b8a99fdb0897,1821,M.Tech,Biological Engineering, HS 112 , BE 691 , BE 699 , MA 632 , BE 402 ,,,,,,,,,,,
c1981755ae021a6c1043c5935d0beeb8,1711,B.Tech,Electrical Engineering, EE 331 , ES 202 , HS 112 , HS 201 , MA 202 , MS 204 ,ES 216,,,,,,,,,
c61527d74e31ee1ec085d75d16ed7337,1311,B.Tech,Civil Engineering, CE 304 , HS 515 ,,,,,,,,,,,,,,
43208440e9a6331e7f5f50bafdceb81e,1531,Ph.D,Chemical Engineering, CL 799 ,,,,,,,,,,,,,,,
0d4b8e2b2e5d7aeeb3f929a069a3efe4,1821,M.Tech,Chemical Engineering, CL 602 , ME 332 , CH 632 ,,,,,,,,,,,,,
051fe5d66343cd8e62c54374394abd6d,1411,B.Tech,Materials Science & Engineering, ES 404 , HS 631 , HS 644 , MSE 352 , MSE 309 , HS 517 ,,,,,,,,,,
2bf85735fd0f7ed2737a332c9317b589,1851,M.Sc,Physics, HS 111 , PH 504 , PH 505 , PH 506 , PH 507 , PH 599 ,,,,,,,,,,
0352e4f5e9d9fa8065202697f15095a5,1751,M.Sc,Mathematics, MA 602 , MA 599 , MA 623 , FP 602 ,,,,,,,,,,,,
5d8190e49c5b8c2581afc847f57dd401,1851,M.Sc,Chemistry, CH 512 , CH 622 , HS 112 , CH 508 , CH 519 , CH 521 ,,,,,,,,,,
ba93a7e6346927fd2a858894d0efae7d,1611,B.Tech,Electrical Engineering, EE 333 , EE 341 , ES 332 , MS 204 , HS 104(R) , HS 223 , ES 215 ,,,,,,,,,
6da0cec84e79ef14c6c668602da17132,1811,B.Tech,Civil Engineering, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 ,,,,,,,
ab4cf33714e948fd1e42a67ea7217374,1835,Ph.D,Civil Engineering, CE 605 , MA 602 , CE 631 , FP 602 ,,,,,,,,,,,,
5ed3b68df53752068966d228a4e00529,1751,M.Sc,Physics, PH 599(A) , PH 599 (B) , PH 599 (C) , FP 602 , PH 615 , PH 614 ,,,,,,,,,,
affc4e22bc7136971364658edda3e4e9,1721,M.Tech,Chemical Engineering, MA 602 , CL 699 ,,,,,,,,,,,,,,
9395175e5577272d53d59fd2d8766786,1431,Ph.D,Electrical Engineering, EE 799 ,,,,,,,,,,,,,,,
3582973a75e5d3f0ee5c1f77aae39473,1851,M.Sc,Mathematics, MA 501 , MA 502 , MA 510 , MA 622 , Ma 624 , FP 602 ,,,,,,,,,,
7678335288e5966a442b2c705961ab27,1611,B.Tech,Chemical Engineering, CL 321 , CL 352 , CL 422 , CL 424  , CH 517 , HS 422,,,,,,,,,,
83e620dfa924f0b8a02b9c29a6281807,1711,B.Tech,Electrical Engineering, EE 331 , ES 202 , HS 201 , MA 202 ,ES 216,,,,,,,,,,,
78cef74dd2596ee771fcc2e9ac264a6a,1511,B.Tech,Electrical Engineering, CH 301 , EE 331 , EE 341 , HS 103 , CH 499 , BE 402 ,,,,,,,,,,
fc9074dec5e915addf2c457b7d53d677,1851,M.Sc,Chemistry, CH 512 , CH 622 , HS 111 , CH 508 , CH 519 , CH 521 ,,,,,,,,,,
e6046573c6e0dd4af4c51321e2db151c,1511,B.Tech,Materials Science & Engineering, HS 642 , MSE 499 ,,,,,,,,,,,,,,
55a58f97e77806db55523b4e40a7c6e8,1321,Ph.D,Electrical Engineering, EE 799 , IN 791 ,,,,,,,,,,,,,,
23421321894aca27ed6c9db81e307632,1721,M.Tech,Electrical Engineering, ES 615 , EE 699 ,,,,,,,,,,,,,,
a1d59612795475edf5afb99bd97e24fb,1711,B.Tech,Civil Engineering, ES 221 , CE 202 , ES 202 , ES 212 , HS 201 , MA 202 , MS 204 ,,,,,,,,,
18f98e8d5f0e092779cc48ac9b1653f4,1611,B.Tech,Mechanical Engineering, ES 332 , ME 322 , ME 332 , ME 352 , ME 391 , CH 517 ,,,,,,,,,,
af10f01560ba353809666c12e634a69b,1811,B.Tech,Mechanical Engineering, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 ,,,,,,,
898082ddf33278016b2ef611a349bbe8,1611,B.Tech,Mechanical Engineering, ES 332 , ME 322 , ME 332 , ME 352 , ME 391 , MS 204 , HS 517 ,,,,,,,,,
ce382588637ded3c01699aa8091a2ccd,1711,B.Tech,Materials Science & Engineering, ES 221 , ES 212 , HS 201 , MA 202 , MSE 309 , MSE 201 (N) ,,,,,,,,,,
5e769d88c80eb6b666fdf5f72311e3d0,1611,B.Tech,Materials Science & Engineering, HS 635 , MSE 630 , CH 517 , MSE 352 , MSE 307 , MSE 302(N) ,,,,,,,,,,
e99ecbe61cd0cdf05cedd54e6d53e58a,1411,B.Tech-M.Tech Dual Degree,Comp Science & Engg, CS 699 ,,,,,,,,,,,,,,,
c22849e7f73e412ae79c62df3a0b61dc,1821,M.Tech,Comp Science & Engg, ES 301 , ES 615 , MA 501 , MS 204 , CS 699 , MA 632 ,,,,,,,,,,
fb79f92d1b7b53cd8dd1ad0c94966f99,1811,B.Tech,Civil Engineering, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 ,,,,,,,
1fdbeef59654244b185cad11b2f506da,1821,M.Tech,Materials Science & Engineering, MSE 626 , MSE 628  , CH 517 , CH 632 , MS 304 ,,,,,,,,,,,
839806bfa9cd224e7f441cbf1bd0e3d6,1651,M.Sc,Mathematics, MA 501 , MA 510 , MA 602 , Ma 624 , FP 602 ,,,,,,,,,,,
f0b403d0fd68d0ef9f216a8acda16f1e,1851,M.Sc,Mathematics, MA 501 , MA 502 , MA 510 , MA 622 , Ma 624 , FP 602 ,,,,,,,,,,
9d16314f47710ec136f17478e04db66e,1852,M.A,Humanities and Social Science, HS 644 , HS 599(A) , HS 513 , MA 632 , FP 602 , HS 422,,,,,,,,,,
faebdf1a5f85f7f4e8765c11b03e0941,1821,M.Tech,Electrical Engineering, ES 615 , MA 602 , EE 651 ,,,,,,,,,,,,,
a8e1cc00b2a7f3975f638188b9a70978,1711,B.Tech,Electrical Engineering, EE 331 , ES 202 , HS 103 , HS 201 , MA 202 , ES 214 ,ES 216,,,,,,,,,
d795ff6034f51e68bc340fc483002ae0,1821,M.Tech,Chemical Engineering, CL 324 , CL 602 , CL 604 , MA 602 , MS 304 ,,,,,,,,,,,
3b96cbafc4671e7f201b6d9af8cd22b9,1831,Ph.D,Chemistry, CH 622 , HS 223 , FP 602 ,,,,,,,,,,,,,
efc22eaf5b1189b741a67426fd6d3e7e,1421,Ph.D,Chemical Engineering, CL 799 ,,,,,,,,,,,,,,,
23564796c4ab4c21622563465f8c1401,1851,M.Sc,Mathematics, MA 501 , MA 502 , MA 510 , MA 622 , Ma 624 , FP 602 ,,,,,,,,,,
9e32febfbed4bf1add88cdb3a553a822,1811,B.Tech,Chemical Engineering, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 ,,,,,,,
c03d0ce8e3afe38ac85e9ccf6baf995f,1821,M.Tech,Biological Engineering, CH 629 , HS 112 , BE 691 , BE 605 , BE 699 , MA 632 ,,,,,,,,,,
69f081392cbb73f96ed03cbef02c0cf3,1711,B.Tech,Mechanical Engineering, ES 221 , ES 202 , ES 212 , HS 201 , MA 202 , ME 399 , MS 204 ,,,,,,,,,
7bda33a2cd8ff97b34293a9a6f4bf8ac,1511,B.Tech,Chemical Engineering, CH 301 , HS 635 , MA 501 , MS 204 , HS 514 , HS 104(R) , BE 402 ,,,,,,,,,
4c65a1a64226da044c88493dac4406f3,1811,B.Tech,Civil Engineering, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 ,,,,,,,
7bec14e962d043e15d33ef72ff30ef23,1711,B.Tech,Chemical Engineering, ES 221 , CL 251 , ES 202 , ES 212 , HS 201 , MA 202 ,,,,,,,,,,
db578b3e7ac7a239c5311f84b929b946,1851,M.Sc,Physics, PH 504 , PH 505 , PH 506 , PH 507 , PH 599 ,,,,,,,,,,,
58fc39436ff3276ae09b612a02538e64,1611,B.Tech,Mechanical Engineering, ES 332 , ES 615 , ME 322 , ME 332 , ME 352 , ME 391 , ME 626 ,,,,,,,,,
2deaf9d88d7205a631f785ce28741c52,1821,M.Tech,Civil Engineering, CE 622 , ES 622 , MA 602 , CE 626 ,,,,,,,,,,,,
42472062c9b6ebdebe6b950417bab6bb,1721,M.Tech,Electrical Engineering, EE 699 ,,,,,,,,,,,,,,,
88fdc2c748bfaaeb6eff3da64fb13fb4,1751,M.Sc,Physics, PH 599(A) , PH 599 (B) , PH 599 (C) , ES 643 , FP 602 ,,,,,,,,,,,
ffc1bdc1a2ea8f95dba9b84ae6a85b59,1821,M.Tech,Electrical Engineering, MA 602 , EE 699 , EE 651 , ES 215 ,,,,,,,,,,,,
691e8cd1fe14a3ff296b0437406fb514,1611,B.Tech,Mechanical Engineering, ES 301 , ES 332 , ME 322 , ME 332 , ME 352 , ME 391 , ES 215 ,,,,,,,,,
07b812cf3978f6aa6c92cb0ba2eab4cb,1851,M.Sc,Chemistry, CH 512 , CH 622 , HS 112 , CH 508 , CH 519 , CH 521 ,,,,,,,,,,
e065be2212f2c4e53f2a17486ad11bd5,1611,B.Tech,Materials Science & Engineering, MSE 352 , MSE 307 , MSE 302(N) ,,,,,,,,,,,,,
dd1c4b1552b7471f3f7cf02653ca5aa5,1111,Ph.D,Electrical Engineering, IN 792 , MA 501 , MA 602 , MA 629 ,,,,,,,,,,,,
bb4c4150a32b9e59c1b0d9bc69951b66,1711,B.Tech,Electrical Engineering, EE 331 , ES 202 , HS 201 , MA 202 ,ES 216,,,,,,,,,,,
2f145af9e6b5da7a4eddde55b9d289c4,1531,Ph.D,Chemistry, CH 799 ,,,,,,,,,,,,,,,
a3c207ee6f776ea811ae930a84788c28,1831,Ph.D,Electrical Engineering, IN 792 , EE 691 , EE 651 , FP 602 ,,,,,,,,,,,,
5c723ec07617c17b17607c419a5d1cc8,1631,Ph.D,Electrical Engineering, EE 799 ,,,,,,,,,,,,,,,
c3e7c13717b6fc43859c0449870ad1ab,1721,M.Tech,Electrical Engineering, EE 699 ,,,,,,,,,,,,,,,
94cafd68621550203d80121372e54a23,1451,Ph.D,Cognitive Sciences, CG 799 ,,,,,,,,,,,,,,,
48b76de651f70ef6062519c0e0cd67fa,1811,B.Tech,Chemical Engineering, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 ,,,,,,,
82e71adba7d3061811e7c994a11e435c,1611,B.Tech,Materials Science & Engineering, CH 301 , HS 103 , CH 517 , MSE 352 , MSE 307 , HS 513 , MSE 302(N) , BE 402 ,,,,,,,,
cad963a392c8769e687f213f942ab76b,1851,M.Sc,Cognitive Sciences, CG 501 , CG 506 , MS 204 , CG 603 , CG 605 , FP 602 ,,,,,,,,,,
bd89157511c47bc4ae5ce4318da44358,1531,Ph.D,Physics, PH 799 ,,,,,,,,,,,,,,,
d7f9cc521bd0c912cbf7f203a685e9fb,1811,B.Tech,Electrical Engineering, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 ,,,,,,,
2efb27638349f88c3e902d67243d4dfe,1611,B.Tech,Electrical Engineering, ES 333 , HS 423 , EE 333 , EE 341 , EE 609 , ES 332 , EE 399 ,,,,,,,,,
829c16e1eb686e4b821fa2d18e72b00e,1831,Ph.D,Chemistry, CH 799 , CH 519 , IN 791 , FP 602 , PH 615 ,,,,,,,,,,,
9c4a36dd34dbfdb5d6a9ea28744152f1,1351,Ph.D,Cognitive Sciences, CG 799 ,,,,,,,,,,,,,,,
7aa51b684b3e8fa1967bfcb7cf1e0e87,1611,B.Tech,Electrical Engineering, CH 301 , EE 333 , EE 341 , EH 608 , BE 402 ,,,,,,,,,,,
eea6832cf690b5c698a437ece4fcc966,1825,M.Tech,Electrical Engineering, ES 616 , HS 112 , MA 602 , EE 651 ,,,,,,,,,,,,
3a7f83a1afb8041afe2d9963e9817049,1851,M.Sc,Mathematics, MA 501 , MA 502 , MA 510 , MA 622 , Ma 624 ,,,,,,,,,,,
0b3a74afc7b2c552829cfd596d301ad1,1811,B.Tech,Chemical Engineering, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 ,,,,,,,
0175e4c3fae68ccc70b2080c23f582a0,1611,B.Tech,Civil Engineering, CE 304 , CE 305 , CE 306 , CE 307 , HS 635 , CE 403 , CE 309 , MS 204 ,,,,,,,,
3f13d317be9d3ee57bd14fc96b4dfa19,1351,Ph.D,Cognitive Sciences, HS 648 , IN 792 , CG 601 , IN 792,,,,,,,,,,,,
4de9d5109d4f5d0450591f36c1c4018e,1721,M.Tech,Chemical Engineering, MA 602 , CL 699 ,,,,,,,,,,,,,,
79f3a4822bedb88104cd0dd61e4de916,1751,M.Sc,Mathematics, MA 602 , MA 599 , MA 623 , FP 602 ,,,,,,,,,,,,
ba84a8f59bf3b847b7a4151546d3faea,1825,M.Tech,Comp Science & Engg, MA 501 , MA 602 , CS 691 , CS 699 ,,,,,,,,,,,,
77f4df91eeefc8eda97ce6320173133f,1335,Ph.D,Civil Engineering, CE 799 ,,,,,,,,,,,,,,,
bb613ea0692d8a9d361e23d3809826c9,1711,B.Tech,Materials Science & Engineering, ES 221 , ES 212 , HS 201 , MA 202 , MSE 309 , MSE 201 (N) ,,,,,,,,,,
dd3acd735ff4e0a213af510075eae818,1511,B.Tech,Electrical Engineering, CH 301 , EE 331 , EE 341 , HS 406 ,ES 216, HS 421 , HS 422,,,,,,,,,
85507a01fc683574f58e40940494cf06,1752,M.A,Humanities and Social Science, HS 406 , MS 204 , HS 644 , HS 599(A) , HS 513 , FP 602 , EH 302 , EH 301 ,,,,,,,,
f9130487ef32b3642c24f4cdc8d6a01a,1831,Ph.D,Electrical Engineering, EE 799 , EE 798 , IN 791 , FP 602 ,,,,,,,,,,,,
1449203b0ea5dc03ee1f9df8e4f4df18,1535,Ph.D,Electrical Engineering, EE 799 ,,,,,,,,,,,,,,,
522d60eaaee37ec0809b0f07a58ce0a3,1725,M.Tech,Electrical Engineering, CG 501 , CG 506 , EE 699 ,,,,,,,,,,,,,
56f5ba2a8440bb7d5ffe66b7125fb1af,1711,B.Tech,Mechanical Engineering, ES 221 , EE 331 , ES 202 , ES 212 , HS 201 , MA 202 , PE 102 ,,,,,,,,,
14bbac8885b62fa06e1d422e62c947a4,1811,B.Tech,Chemical Engineering, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 ,,,,,,,
824b61a038b4d7c368aedc8a4028e369,1711,B.Tech,Electrical Engineering, EE 331 , ES 202 , HS 103 , HS 201 , MA 202 , MS 204 ,ES 216,,,,,,,,,
2b1d12c08bff8d63f4ec621709256889,1731,Ph.D,Mathematics, MA 605 , MA 629 , FP 602 ,,,,,,,,,,,,,
bec37ee697b9f571e8047ba9e1a234e9,1811,B.Tech,Electrical Engineering, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 ,,,,,,,
6c2a2344ae45facee5d0922865fc53a4,1751,M.Sc,Cognitive Sciences, CG 599B , CG 599C , CG 599A , CG 599D , FP 602 ,,,,,,,,,,,
d554ce2cd45a11738418db37ba76d5c4,1711,B.Tech,Mechanical Engineering, ES 221 , ES 202 , ES 212 , HS 201 , MA 202 , ME 399 ,,,,,,,,,,
4bd547655d069ee2cde2cf3de9c2963b,1721,M.Tech,Civil Engineering, CE 699 ,,,,,,,,,,,,,,,
93a64a3a1a83e78bc2f29f2a7a9e910d,1811,B.Tech,Electrical Engineering, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 ,,,,,,,
2b545ceab0aea0a7d3fce64952a18022,1611,B.Tech,Mechanical Engineering, ES 301 , ES 332 , ME 322 , ME 352 , ME 391 , HS 507, ES 215 ,,,,,,,,,
e1290b72e8947cf8b0d80e1cf926a1c2,1631,Ph.D,Humanities and Social Science, HSS 799 , HSS 799 ,,,,,,,,,,,,,,
a7c4ad24fa595c15373352ce189c6d26,1811,B.Tech,Mechanical Engineering, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 ,,,,,,,
8f2e9a050c1543b91901e8be1271d7af,1611,B.Tech,Chemical Engineering, CL 321 , CL 352 , CL 422 , CL 424  , HS 635 , MS 499 , MS 304 ,,,,,,,,,
b940b4020a70b4a5781dc0ac135cc791,1721,M.Tech,Biological Engineering, BE 699 ,,,,,,,,,,,,,,,
598049ee5cc0437dd61d34f66c133f6c,1811,B.Tech,Electrical Engineering, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 ,,,,,,,
75cba79ca63475aa5ca6959f337b5853,1811,B.Tech,Mechanical Engineering, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 ,,,,,,,
68d1a6f05901003d4492065ab25a9c5e,1631,Ph.D,Physics, PH 799 ,,,,,,,,,,,,,,,
6fd204256254f21edcf7b9b3f155f3fd,1611,B.Tech,Chemical Engineering, CL 321 , CL 324 , CL 352 , CL 422 , CL 424  , CL 399 , HS 642 ,,,,,,,,,
25f7fade81cca5e1eaf87755368b7677,1811,B.Tech,Electrical Engineering, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 ,,,,,,,
fde227329c85ef1fb01ddfd74db5e784,1531,Ph.D,Chemistry, CH 799 ,,,,,,,,,,,,,,,
bce270980b3f6a191ef9c15c7a789830,1711,B.Tech,Chemical Engineering, ES 221 , CL 251 , ES 202 , ES 212 , MA 202 ,,,,,,,,,,,
738d558e1fd8fac0f51c8590bb0b265c,1611,B.Tech,Comp Science & Engg, HS 112 , HS 508 , CH 517 , MS 204 ,,,,,,,,,,,,
c6def3009c40c972b2c7e0c52ef0c08e,1431,Ph.D,Biological Engineering, BE 799 ,,,,,,,,,,,,,,,
a98e9ad4158bb89785fd54738b4501d4,1611,B.Tech,Materials Science & Engineering, MSE 626 , MSE 630 , MSE 352 , MSE 307 , MSE 302(N) ,,,,,,,,,,,
a1d086f9cbe2de9de0d4f7d00c06e3cb,1435,Ph.D,Civil Engineering, CE 799 ,,,,,,,,,,,,,,,
9da40068ffda750de27ff49f5ca937b4,1811,B.Tech,Electrical Engineering, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 ,,,,,,,
586b79e2215e3176d52999f8306d83a5,1811,B.Tech,Materials Science & Engineering, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 ,,,,,,,
0d7435305a72bdf1e8f9862dd407c9e7,1751,M.Sc,Physics, PH 599(A) , PH 599 (B) , PH 599 (C) , ES 643 , FP 602 , PH 614 ,,,,,,,,,,
17671a57f0260f9a0e0dfbe8191c5cdf,1411,B.Tech,Materials Science & Engineering, ES 212 , MA 202 , MSE 352 , MSE 201 (N) , MSE 302(N) ,,,,,,,,,,,
8b4e4cae87d4198ecad4ba115f4cc7dd,1851,M.Sc,Mathematics, MA 501 , MA 502 , MA 510 , MA 622 , Ma 624 ,,,,,,,,,,,
9c58042e84bc787dbf520536aa2a706e,1731,Ph.D,Chemistry, IN 791, CH 799 , FP 602 ,,,,,,,,,,,,,
cf0de1d1f16274ec909e24370cf3b49a,1811,B.Tech,Mechanical Engineering, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 ,,,,,,,
11de461f2d5296dba0b140e6b2d552f9,1511,B.Tech,Chemical Engineering, CL 324 , CL 602 , MS 204 , HS 514 ,,,,,,,,,,,,
d518eb1c26582799fc816b70b0611842,1811,B.Tech,Comp Science & Engg, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 ,,,,,,,
58bf635184e3d643544a5c8bf17e3820,1851,M.Sc,Cognitive Sciences, CG 501 , CG 506 , CG 507 , CG 608 , MA 632 , FP 602 ,,,,,,,,,,
ae3dadc24c74208f68fbda19a882edd5,1431,Ph.D,Civil Engineering, CE 605 , CE 799 ,,,,,,,,,,,,,,
8388cad6b0dbaccdbacf0aa00a12d463,1851,M.Sc,Physics, PH 504 , PH 505 , PH 506 , PH 507 , PH 599 ,,,,,,,,,,,
24bb9b22568aa580b4303dc3440a8634,1321,Ph.D,Electrical Engineering, EE 799 , EE 798 ,,,,,,,,,,,,,,
7c9428e762f1b66b0dd690ef56a786cf,1811,B.Tech,Electrical Engineering, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 ,,,,,,,
7fc633841b8ddf6c82d360ecb38f652e,1711,B.Tech,Comp Science & Engg, ES 202 , ES 301 , HS 201 , MA 202 , ES 215 , ES 214 ,,,,,,,,,,
ee116813296ef24e10c33595e7313d90,1811,B.Tech,Electrical Engineering, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 ,,,,,,,
f9a4de382549c43213ab181219039882,1511,B.Tech,Electrical Engineering, CH 301 , MS 499 , ES 632 , BE 402 , HS 421 ,,,,,,,,,,,
295e543ba55a94d96c29eef89d01329c,1711,B.Tech,Mechanical Engineering, ES 221 , ES 202 , ES 212 , HS 201 , MA 202 , ME 399 ,,,,,,,,,,
c0b744d14076f4068c434421f38141cd,1821,M.Tech,Civil Engineering, CE 622 , ES 622 , MA 602 , CE 626 ,,,,,,,,,,,,
3fdfdecb8562f710ca75473298eafbb2,1711,B.Tech,Mechanical Engineering, ES 202 , ES 212 , ES 221 , HS 201 , MA 202 , ME 399 ,,,,,,,,,,
433437847c699213ed77855e1f632e7d,1711,B.Tech,Electrical Engineering, EE 331 , ES 202 , HS 201 , HS 635 , MA 202 , MS 204 ,ES 216,,,,,,,,,
ae7868dda8f289d90a02056ebd64c598,1821,M.Tech,Mechanical Engineering, ES 622 , MA 602 , ME 626 , ME 699 ,,,,,,,,,,,,
7fa9e4f7c6db1be778ce5e007631c49d,1711,B.Tech,Comp Science & Engg, ES 202 , ES 301 , HS 201 , MA 202 , ES 215 , ES 214 ,,,,,,,,,,
8fa7a6745ca387354b9aea7c838990dc,1751,M.Sc,Chemistry, CH 629 , CH 622 , HS 103 , CH 599 (B) , CH 599 (C) , CH 632 , FP 602 ,,,,,,,,,
cd5f6cd29be5b97d6c1c20f419d38a8d,1611,B.Tech,Comp Science & Engg, HS 103 ,,,,,,,,,,,,,,,
0cdfab1f1f224208e3b6f1c0503436f6,1711,B.Tech,Civil Engineering, ES 221 , CE 202 , ES 202 , ES 212 , HS 201 , MA 202 ,,,,,,,,,,
