Name,Course_1,Course_2,Course_3,Course_4,Course_5,Course_6,Course_7,Course_8,Course_9
107564e14cf6248d6cd812336a8f295d, IN 792 , PH 607 , PH 798 , IN 791 , FP 602 , PH 615 ,,,
ddfd00a24fb7a80a3e180583b21ddf88, ES 221 , CL 251 , ES 202 , ES 212 , HS 201 , MA 202 ,,,
c4ce8fbab1c4238903be7f0d45bca08c, PH 607 , PH 599(A) , PH 599 (B) , PH 599 (C) , ES 643 , FP 602 ,,,
8fa4c6e734ed8d98d1fc2dac0d1286dc, CE 699 ,,,,,,,,
9e7ed4bb83d4685c9010380ac479b388, PH 799 ,,,,,,,,
1bffe76857a009f74f5bf6145861ed51, EE 331 , EE 341 , HS 631 ,,,,,,
dacf9cb4cf45e5b3e3dc72867e023586, EE 331 , ES 202 , HS 201 , MA 202 , ES 215 , ES 216 , Systems and Networks,,
bd63f7857945089bca730959b7935eca, CL 352 , CL 422 , CL 424  , ES 212 , CH 517 , MS 204 ,,,
f72fbeecceffecfe1da6ff044e8b0380, CH 799 ,,,,,,,,
65c5947a16548d8d6249c4dca800c9cc, CE 402 , CE 631 , ES 652 ,,,,,,
d795ff6034f51e68bc340fc483002ae0, CL 324 , CL 602 , CL 604 , MA 602 , MS 304 ,,,,
6275dd583f95c59d61dd7193c5a9b67f, CL 602 , ES 615 , CL 499 ,,,,,,
829485f9c1adf492b3d6d7bdd06c014a, CH 301 , HS 103 , CH 517 , HS 515 , BE 402 ,,,,
ad0232f7aca896402cb3156cabfb71c1, IN 302 , PH 101 , CH 517 , HS 499 , DES 499 , MSE 307 ,,,
18f98e8d5f0e092779cc48ac9b1653f4, ES 332 , ME 322 , ME 332 , ME 352 , ME 391 , CH 517 ,,,
36cca808b9d01b6771bb93d4e9f3388c, IN 791, HS 399 , HS 599(A) , HS 599(B) , HS 599(C) , HS 599(D) , MA 632 ,,
9e32febfbed4bf1add88cdb3a553a822, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 
e42e613c5f4566f5c47f6018630de12b, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 
73d89533457093940d3e9e438e08edf9, ES 622 , MA 602 , ES 632 , ME 699 ,,,,,
5e769d88c80eb6b666fdf5f72311e3d0, HS 635 , MSE 630 , CH 517 , MSE 352 , MSE 307 , MSE 302(N) ,,,
ec43c8b653d4bebf89d7487d88c9bc69, CL 699 ,,,,,,,,
76313f1bd73bdfb4ef158f50a3656770, HS 406 , HS 644 , HS 599(A) , HS 513 , MA 632 , FP 602 ,,,
5e7222fc98a66fdef77a8caf03a7fb67, MSE 352 , MSE 399 , MSE 307 , HS 223 , MSE 302(N) , PH 615 ,,,
1fdbeef59654244b185cad11b2f506da, MSE 626 , MSE 628  , CH 517 , CH 632 , MS 304 ,,,,
81ea682482262617cc6ac6dfe27f548b, EE 333 , EE 341 , ES 332 , HS 507 , Anti, and Posthumanism, EE 399 , HS 514 ,
09624b091abb7952590f13deb50b3efd, PH 799 ,,,,,,,,
124352d011db6671017874a090633efd, HS 644 , HS 513 , IN 791 , FP 602 ,,,,,
c94c97521ea483166188c7a8f77edc2c, PH 799 ,,,,,,,,
79b6981697dd7f85282603e93839d470, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 
93351305f2c6bb5aea785d45df633d0e, PH 504 , PH 505 , PH 506 , PH 507 , PH 499 ,,,,
f0aa764631bbe23cb68eae90db325543, MA 602 , EE 699 , EE 651 , ES 215 ,,,,,
6dc9b5f36e84ced60ccb81821c9153fa, HS 201 , BE 608 , BE 605 , BE 611 , BE 699 ,,,,
2e49f6a2c81d39270a171c61abbe6210, ME 799 , IN 792,,,,,,,
be79e116d74a9a78acd6392b46bfa0d8, CE 491 , CE 631 , ES 652 ,,,,,,
af2318b1dc0fb67a36b281f549099153, CE 799 , IN 791,,,,,,,
468baa315e000706202d3743d4c1c590, MA 602 , CE 799 ,,,,,,,
c3e7c13717b6fc43859c0449870ad1ab, EE 699 ,,,,,,,,
fdb0e367f574d2cdc9f972b4a81b604c, IN 791, MA 625 , MA 629 , IN 791 ,,,,,
f6d319a070c65976d7bd8f353de93fe9, ME 699 ,,,,,,,,
e065be2212f2c4e53f2a17486ad11bd5, MSE 352 , MSE 307 , MSE 302(N) ,,,,,,
1c1606d8b9c232807c5e5b5a714d6502, HS 491 , HS 644 , HS 599(A) , HS 513 , MA 632 , FP 602 ,,,
88fdc2c748bfaaeb6eff3da64fb13fb4, PH 599(A) , PH 599 (B) , PH 599 (C) , ES 643 , FP 602 ,,,,
6aed18311ce7a7d6665137eba291a918, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 
b0ed135771c416d8ff0480380f9093bb, CS 399 , HS 508 , HS 514 ,,,,,,
000b57a7aef316d9cc8a2de48bb839bd, CE 613 , CE 622 , ES 622 , MA 602 ,,,,,
53dcf1970fbca2d8f54fb69853666503, CG 501 , CG 506 , ES 301 , HS 635 , ES 215 , ES 214 ,,,
a2470c9d64ed83f064e84c56735a193c, CE 699 ,,,,,,,,
82ccdfeaaa691c5fd672c7d086c42990, MA 602 , MA 599 , MA 623 , FP 602 ,,,,,
b5c0fc7c5d8ccbb3b994c2af62d823cf, CH 517 , CH 599 , CH 599 (C) , CH 632 ,,,,,
94d39231f2f1d3711e9011570063ac2b, MS 204 ,,,,,,,,
c5c82b67db338e566c2de8ec0164ebd5, ES 221 , ES 212 , HS 201 , MA 202 , MSE 309 , MSE 201 (N) ,,,
022ad6f42bb1449df4a7e00b79f935e7, CL 799 ,,,,,,,,
44c62eea5931d9fb552efddc14553c33, IN 791, MSE 628  , IN 791 , FP 602 ,,,,,
af3cc43a33ac889d96f33d397d0ed6b9, EE 333 , EE 341 , ES 301 , ES 332 , MS 204 ,,,,
54dbd1c85abc730f427290f60d3ab690, CH 517 , MSE 352 , MSE 399 , MSE 307 , MSE 302(N) , MS 304 ,,,
6b02ef476038f65867538183b5c59860, ES 104 , HS 151 , MSE 352 , MSE 307 , HS 515 , ES 654 ,,,
4756210946e0f18b1c0c43ca71743973, MA 602 , MA 599 , MA 623 , FP 602 ,,,,,
4c950094eec2aa482e56a87fdb032c54, MA 501 , MA 502 , MA 510 , MA 622 , Ma 624 ,,,,
63a7f9fd2d7aee63028ce9af6e6ae5bf, CE 402 , CH 301 , ES 221 , HS 642 , HS 515 , HS 421 ,,,
a0873be901b0d6ee29a71c1d4033fd0a, MSE 699 ,,,,,,,,
6c2a2344ae45facee5d0922865fc53a4, CG 599B , CG 599C , CG 599A , CG 599D , FP 602 ,,,,
b5791b4225856a0fa7427fbcb0e129b4, EE 699 ,,,,,,,,
73bf60476c7d047262370f4d3e94c197, CH 622 , CH 517 , CH 599 , CH 632 , FP 602 ,,,,
ed16c336f07cb67540d1def8b7a9cebd, CE 307 , CE 626 , CE 691 , CE 631 ,,,,,
998294f5d17ea78a97172c058dcc6e95, ES 221 , ES 212 , HS 201 , MA 202 , MSE 309 , MSE 201 (N) ,,,
de0f51d5e1cdad8ac065354b14ed5242, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 
d822c507e0010996362de69eef20f6b2, HS 635 , ES 643 ,,,,,,,
4defea4e03c1600ea001131c85298ad7, MSE 628  , MSE 699 , ES 632 , CH 632 ,,,,,
bb12911ea81a790813ae85288537647e, MSE 799 , MSE 798 ,,,,,,,
514c0c01e6481ed1b475704681321531, ME 699 ,,,,,,,,
8fd2d87bb147175a48c38ffcc61f4caa, CH 622 , CH 799 ,,,,,,,
c7a3b76f48a0c90d711354355139d514, EE 799 ,,,,,,,,
cf82c5a2c14b22e611618c93fc237ab1, CH 301 , ES 404 , HS 631 , MA 501 , HS 642 , HS 515 , BE 402 ,,
cb5000f9221123f1fa8e8ec3129b0ed2, CE 622 , ES 622 , MA 602 , CE 626 ,,,,,
0f2e4572cb2927a78dda7d11002aa4ce, ES 622 , MA 602 , CE 602 , CE 629 ,,,,,
e676a522968e7c4b8e5bf445f0c9b265, ME 699 ,,,,,,,,
b5eb33ee1a379015cf00e52f8b946f83, EE 699 ,,,,,,,,
2b30b537c57eac0d617d34f0457a140a, CL 321 , MA 102 , HS 223 ,,,,,,
a8773419dbcade60786b0bc4d94c535e, CH 301 , CL 321 , MA 501 , HS 508 , HS 223 ,,,,
3a7f83a1afb8041afe2d9963e9817049, MA 501 , MA 502 , MA 510 , MA 622 , Ma 624 ,,,,
a98e9ad4158bb89785fd54738b4501d4, MSE 626 , MSE 630 , MSE 352 , MSE 307 , MSE 302(N) ,,,,
eaa0742adf26832b279e2a5c021c6100, ES 332 , ME 322 , ME 332 , ME 352 , ME 391 , MS 204 , EH 608 ,,
e9d81825dc6f2f78838f2b6f526a867d, CE 202 , ES 202 , ES 212 , ES 221 , HS 201 , MA 202 ,,,
87c61fb01bae4b5887f3df5a3e1bab33, CE 605 , MA 602 , CE 799 , FP 602 ,,,,,
9475200c3e251981f6ea7c22143c4d48, CE 304 , CE 305 , CE 306 , CE 307 , CE 402 , CE 403 , CE 309 , CE 631 , HS 104(R) 
6132cfad76c039d6270b086bb5c3464c, PH 504 , PH 505 , PH 506 , PH 507 , PH 599 ,,,,
927a66922541ce5448314fcf222109e9, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 
db43db0db4bf72feef1cb2329a561208, MSE 626 , MSE 628  , MSE 699 , CH 517 , CH 632 ,,,,
b02cd6c5f8baabf1740e935f962e6a1c, MA 102 , ME 322 , ME 332 , ME 626 , CG 601 ,,,,
48087d696bebb15be863cbff7e36fc02, CH 499 , HS 499 , HS 599(A) , HS 599(B) , HS 599(C) ,,,,
6398eff869243b0f7e69b203e040a8dc, MS 204 , HS 599(A) , HS 599(B) , HS 599(C) ,,,,,
3e29e7423cb2efc78bbe38fb37714f8d, EE 331 , ES 202 , ES 301 , MA 202 , ES 216 , Systems and Networks,,,
6512b4064d18cbfa2b67fd12088c98e7, ES 212 , ES 332 , ME 322 , ME 332 , ME 352 , ME 391 , PE 102 ,,
af10f01560ba353809666c12e634a69b, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 
81592bfd9c3a9791bb327a34f1b46966, ES 221 , CE 202 , ES 202 , ES 212 , HS 201 , MA 202 ,,,
578ce51c4a718178d3c6cf1c5de53b2b, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 
9f912eebc2d8cc95ff6279efa3e015ff, CE 304 , CE 305 , CE 306 , CE 307 , ES 104 , ES 105 , PH 101 , CE 309 ,
57193c5de62d95e89895d77df8e9d500, EE 331 , EE 333 , EE 341 , HS 642 , CH 399 , ES 216 , Systems and Networks,,
baa265c0bf75b93a018b1778b748fda6, ES 332 , HS 635 , ME 322 , ME 332 , ME 352 , ME 391 , MS 204 , HS 515 ,
75cba79ca63475aa5ca6959f337b5853, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 
d1a5629450fb1a3c2c117ed1399c324f, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 
64c1b22253649912d7aea60b329d9fcf, PH 799 , IN 791 ,,,,,,,
6733e13d0b8d2a9762f6e506e5525444, ES 202 , ES 301 , HS 201 , MA 202 , ES 215 , ES 214 ,,,
27599e14db83767fa1a53bf4806ae8a0, MA 501 , MA 502 , MA 510 , MA 622 , Ma 624 ,,,,
042d09a8a4f3f49dbc0ffcbbff5ce284, MA 602 , ME 605 , ME 628 , ME 699 ,,,,,
a7c4ad24fa595c15373352ce189c6d26, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 
7ec1d106a540f775bf4d1ed9a44a5374, CG 799 ,,,,,,,,
cdb75e23885772ea65752aefce6d7b10, CE 605 , CH 301 , HS 305 , MS 406 , CE 629 , CE 499 , BE 402 ,,
c094dc881843486efc386a80e785a4b8, MSE 799 ,,,,,,,,
6311f893039d7415be01e088fda93de4, MA 501 , MA 502 , MA 510 , MA 622 , Ma 624 ,,,,
1be27366a57f7e1c6bc74dfdf526c6e6, ES 622 , ES 631 , MSE 699 , MSE 630 , CH 519 , Ma 624 ,,,
c8b67ae8b8a714a017c3b918ca3bf2a0, CS 399 , BE 402 ,,,,,,,
c6c81ef462a0aec95736c05b2694ee8b, BE 799 ,,,,,,,,
5074983e7e2f4388cfcf40ee55e67f1f, CL 324 , ES 631 , ES 632 , CH 499 , HS 104(R) , BE 403 ,,,
abb8b045950df317b2bd22dec40f7130, CS 699 ,,,,,,,,
58bf635184e3d643544a5c8bf17e3820, CG 501 , CG 506 , CG 507 , CG 608 , MA 632 , FP 602 ,,,
1dc040ce9262b148f47d054a1d5befdb, EE 333 , EE 341 , ES 332 , ES 608 ,,,,,
f7e432f50f599f22e429595f3dd354fe, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 
e6098d59c991837dbdd15e2b7c1e1ae5, CL 602 , CL 604 , HS 305 , IN 792 , FP 602 ,,,,
d554ce2cd45a11738418db37ba76d5c4, ES 221 , ES 202 , ES 212 , HS 201 , MA 202 , ME 399 ,,,
269207efbb1a01a9d70a36299924e63f, ES 221 , ES 202 , ES 212 , HS 201 , MA 202 , ME 399 , MS 204 ,,
0d7435305a72bdf1e8f9862dd407c9e7, PH 599(A) , PH 599 (B) , PH 599 (C) , ES 643 , FP 602 , PH 614 ,,,
dce75e816be7880960b8363a1586246d, EE 331 , ES 202 , HS 201 , MA 202 , MS 204 , ES 216 , Systems and Networks,,
c8a24d74e114c61776575883f18d9616, MSE 798 , MSE 799 ,,,,,,,
dea24c4d0d59f53393616885012e0cbf, EE 333 , EE 341 , ES 332 , CH 517 , MS 204 , HS 517 ,,,
6b2fcf880833c4c2e49cd0a5252e8981, CH 799 ,,,,,,,,
da60678adf60364d8f3f013983dc2fe2, ES 221 , ES 202 , ES 212 , HS 201 , MA 102 , MA 202 ,,,
3fdfdecb8562f710ca75473298eafbb2, ES 202 , ES 212 , ES 221 , HS 201 , MA 202 , ME 399 ,,,
b2ca5c0188d8270092f037fdbc35421c, CH 301 , ES 631 , MS 304 , MS 406 , MS 204 , ME 640 , BE 402 , HS 422 , Politics and Economics
38627f8da6fc7763de8ecc3bef8118a3, MS 499 , ME 499 , MS 204 , ME 640 , HS 513 , HS 517 ,,,
e7fb1dd4f90fbd510971071fd6de9c71, ES 104 , HS 631 , ME 322 , ME 332 , ME 352 , ME 391 , HS 507 , Anti, and Posthumanism
12e66d78c922ed1fa2cf4ce095856854, CE 605 , EH 602 , ES 652 , EH 302 , EH 301 ,,,,
3062ce6bc0b64b65f1895f57f4bb7c6e, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 
273646fe7720f0efb2f9d9858ac52620, CL 602 , CL 604 , MA 602 , MSE 630 , CL 699 ,,,,
b34e2ab58dd9d843b2f1ee45adde6767, EE 331 , EE 333 , MS 204 , HS 514 , ES 216 , Systems and Networks,,,
a5e0f9961d4fe4925940ea725e9d2d01, CH 301 , HS 111 , MSE 630 , MS 204 , DES 499 , MSE 499 , BE 402 ,,
af3aee2d94e14f555c8cc7cd32e6e5c9, CH 301 , CL 321 , HS 642 , CH 499 , BE 402 ,,,,
21dac8570fec66c37723da06fef2c14d, CH 301 , EE 333 , EE 341 , ES 332 , HS 112 , MS 204 ,,,
a23a87da763fb7f153eac9dbffffc3f7, ME 699 ,,,,,,,,
1a8cad50c83ecea783742517a4f6e7a9, ES 221 , CL 251 , ES 202 , ES 212 , HS 201 , MA 202 , MS 204 ,,
82a4ebb75095143400476b42f45aa411, ME 699 ,,,,,,,,
db009d3f034409b531c4557456fb1e64, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 
fc1593a1ef534d66ea219a6c32d9f951, ES 654 , EE 609 , ES 637 , FP 602 ,,,,,
ff92c3f8a841b483268b7406df618898, CL 321 , CL 352 , CL 422 , CL 424  ,,,,,
0d643e5b68d37d44c84292aad5323367, ES 212 , ME 322 , ME 332 , ME 352 , ME 391 , CH 517 ,,,
75546bdf719b265048348c0badb67742, ES 221 , CL 251 , ES 202 , ES 212 , HS 201 , MA 202 ,,,
3e71214988b4957730b4a0adee87a6cb, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 
47a0b2683bfbc6ee2165a7c68bde4131, ES 221 , ES 105 , ES 202 , ES 212 , MA 202 , CH 202 ,,,
5e43c287605fc5af5f83b06c17348540, HSS 799 ,,,,,,,,
5ed3b68df53752068966d228a4e00529, PH 599(A) , PH 599 (B) , PH 599 (C) , FP 602 , PH 615 , PH 614 ,,,
fdb90d26c6ae0724874353eadaaaf456, EE 331 , ES 202 , HS 201 , MA 202 , ES 214 , ES 216 , Systems and Networks,,
b36770382b9cb5da3c82c4e792555725, EE 799 , EE 798 ,,,,,,,
f12c824968f993e83642b2d9ce5be46a, BE 799 ,,,,,,,,
cb26f4d681c11f1cf4b0e225e0935f15, PH 504 , PH 505 , PH 506 , PH 507 , PH 599 ,,,,
8e37ac1587dfc7eaa28d867d1596441b, ME 699 ,,,,,,,,
25f9977a1a5992c9bbba528c4e5dcf9a, ES 221 , ES 212 , HS 201 , MA 202 , MSE 309 , MSE 201 (N) ,,,
53bb68ef2e4223ee959221776de52fee, CL 251 , ES 202 , ES 212 , ES 221 , HS 112 , HS 201 , MA 202 ,,
c1981755ae021a6c1043c5935d0beeb8, EE 331 , ES 202 , HS 112 , HS 201 , MA 202 , MS 204 , ES 216 , Systems and Networks,
3aa4907f6bf39b7724f33bca2de11eb8, IN 302 , MSE 630 , MSE 352 , MSE 399 , MSE 307 , MSE 302(N) , HS 422 , Politics and Economics,
161046dfeeccc55f0b93d7a16fc4c534, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 
4c740bad052acf539a7380b68d4b28fa, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 
678da59f6d95b2f1b5e3917b642a9aae, MA 602 , MA 605 , MA 599 , FP 602 ,,,,,
41e3cf1b0cf044ab28d2c641be691b63, CG 799 ,,,,,,,,
832bf97615e4b449f52458f8dfa3650b, IN 700 ,,,,,,,,
efc22eaf5b1189b741a67426fd6d3e7e, CL 799 ,,,,,,,,
5a2d918618f9cca2d0be617b5a6af255, CH 798 , CH 799 ,,,,,,,
d074a0ea51c596bdd00493d55bec35e9, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 
b0d94365ced5806f3ffbd866fd2a7209, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 
e89ae5fde9175a4a4d1c5664ea23c83e, CG 501 , CG 506 , CG 507 , CG 608 , IN 792, FP 602 ,,,
30b270711f786663babc7ce474ca68f2, PH 504 , PH 505 , PH 506 , PH 507 , PH 599 ,,,,
22f2009f084f2ec3dd6b278e2847de7b, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 
e9fa8011529440e1067fb2ae4b993794, EE 331 , ES 202 , HS 201 , MA 202 , MS 204 , HS 104(R) , ES 216 , Systems and Networks,
efd5561ddb8a07b384c9fa7961c84f32, CL 699 , MSE 630 ,,,,,,,
b95c9b7bf5758d16b8a1270f2f3d015a, CH 599 (B) , CH 599 (C) , CH 632 , FP 602 ,,,,,
2549f3caadf96a29bb5a72a4441ab947, CE 402 , CE 631 , ES 652 ,,,,,,
5a164bb6643a4fff356c305f75ead259, CH 301 , EE 499 , HS 399 , ES 641 , HS 515 , HS 104(R) , BE 402 ,,
843a798dd328fd7f9b8f7b7669b57b14, MA 602 , EE 699 , EE 651 , ES 215 ,,,,,
69f081392cbb73f96ed03cbef02c0cf3, ES 221 , ES 202 , ES 212 , HS 201 , MA 202 , ME 399 , MS 204 ,,
4309f8e1501ceb0dc1144a6bab6285a3, CH 512 , CH 622 , HS 111 , CH 508 , CH 519 , CH 521 ,,,
fcf778930aefbfb9a7de0989abeb6118, HSS 799 , MA 632 ,,,,,,,
43208440e9a6331e7f5f50bafdceb81e, CL 799 ,,,,,,,,
80c2320e1c8a1d9814aaf6ce319545e5, CH 799 ,,,,,,,,
ee52c29569ef735c04bccea3563ce9ca, CL 251 , ES 202 , ES 212 , ES 221 , HS 201 , MA 202 ,,,
b19a52192847560c62675f4f1c8b0870, ES 622 , MA 602 , CE 602 , CE 629 ,,,,,
1f536b2da2fea5be4a1dd31f3c313d4b, CH 517 , CH 599 (B) , CH 599 (C) , CH 632 , FP 602 ,,,,
e59983701a5990950d733a046aa0d761, MSE 626 , MSE 628  , MSE 699 , CH 632 ,,,,,
c23506feec7fc115010f0f9aeffd5850, ES 105 , ES 202 , ES 221 , MA 202 , BE 402 ,,,,
ffbfadc61143bdb75f22b84d104be2b9, CL 602 , CL 604 , HS 223 , IN 791 , FP 602 ,,,,
f3e9f3db72756b403b160713657c54d3, HS 644 , HS 599(A) , HS 513 , HS 515 , EH 608 , FP 602 ,,,
08c84c0117a245dbc1661f9ad7e9124a, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 
ac8b29666d65dbe0b70f6bc9f3dfea8f, HS 111 , HS 507 , Anti, and Posthumanism, HS 517 ,,,,
f3cbf43216a9c0baca5170c53832aa45, EE 799 ,,,,,,,,
383ca69e314958f262f63fb2c8d5704e, CG 599B , CG 599C , CG 599A , CG 599D , FP 602 ,,,,
50c006a6d54e6435c374efcb1cc9ee91, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 
9ce695ce91bd2cb82833a9599ac54125, ES 221 , CL 251 , ES 202 , ES 212 , HS 201 , MA 202 ,,,
a0bc6561a8a20cf5b18f72e81a2d4a6d, CG 799 ,,,,,,,,
91560f1612069866beadf1d850271c26, BE 699 ,,,,,,,,
a072b3a2d54fe225fcdae2be1f1e180a, BE 799 , BE 798 ,,,,,,,
320ea48fe104a3f648cc8bcb0e1854fd, ES 221 , CL 251 , ES 202 , ES 212 , HS 201 , MA 202 ,,,
592ee1446edaf2e2ed5b1ba914366688, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 
7b71fb80d1bd464b7ebd9e6ae8116615, ES 301 , ES 615 , MA 102 , CS 399 ,,,,,
2744967efee9444042cb1c8ea183db33, CL 799 ,,,,,,,,
f5fd109f698f6918a87ce7fc0afcfcfd, CE 626 , CE 602 , CE 629 , CE 631 ,,,,,
4feefa774acc97085e79a537f1af8f39, MSE 799 , MSE 799 ,,,,,,,
07b5c8661c9ba4be525679bbb6753d0b, HS 644 , HS 599(A) , HS 513 , FP 602 , EH 302 ,,,,
bf7f89be389af0026142e82282313485, HS 644 , HS 599(A) , HS 513 , HS 515 , EH 608 , FP 602 ,,,
6c7b8ed959a3bedfe6a1a56665be9a2b, ES 332 , ME 322 , ME 332 , ME 352 , ME 391 , ME 399 , ES 632 ,,
716383ba02968e45e96f8bbb47c939e3, ES 202 , ES 301 , HS 201 , MA 202 , ES 215 , ES 214 ,,,
a77f22360087e753da2ad924dc01cfc7, EE 331 , ES 202 , HS 201 , MA 202 , ES 216 , Systems and Networks,,,
8ae24bc5ef630e18566d3a948d5e6edb, CH 512 , CH 622 , CH 508 , CH 519 , CH 521 , FP 602 ,,,
7843ef8dd4443e370eb76a9cbbd3a048, ES 221 , ES 202 , ES 212 , HS 201 , MA 202 , ME 399 ,,,
376947ae43b790984995faa0c042c62a, CH 301 , CL 602 , CL 604 , IN 792 , IN 792, FP 602 ,,,
9c6725d3eedeb43892e97b18bd7c51ec, HS 201 , BE 608 , BE 605 , BE 611 , BE 699 ,,,,
4c6215fcb065e612d9d93e7d8531eec7, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 
8dbac84e070b9c25d3ce3f043ecd8021, ES 221 , CE 202 , ES 202 , ES 212 , HS 111 , HS 201 , MA 202 ,,
2a3a84daeb1f67ef2cdcdd29f3da12de, HS 599(A) , HS 599(B) , HS 599(C) , HS 515 , EH 608 , MA 632 ,,,
79713ba48f289867eb7dc4eb0f50bf3f, ES 221 , CL 251 , ES 202 , ES 212 , HS 201 , MA 202 ,,,
14bbac8885b62fa06e1d422e62c947a4, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 
28b520dd61e67aaab8215aa9b012b5de, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 
f5c27309a42ef05e976b910c58fa57b0, ES 221 , ES 202 , ES 212 , HS 201 , MA 202 , ME 399 ,,,
2fa7d3ffcfc449641abf48a2441e9d5e, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 
4c13ee79922d538172be4b5c5ae66d02, CH 301 , MSE 626 , MSE 352 , MSE 399 , MSE 307 , HS 223 , MSE 302(N) , BE 402 ,
ba84a8f59bf3b847b7a4151546d3faea, MA 501 , MA 602 , CS 691 , CS 699 ,,,,,
56371eb1b047af241b1bf1e181c7251b, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 
35c7ef23d3b50ec8d0ea3e6cd349ffe3, HS 599(A) , HS 599(B) , HS 599(C) , EH 608 , FP 602 ,,,,
364eb013989d670bdd81e35a485b0220, CG 799 , CG 603 ,,,,,,,
0381e60168a7c3ffe86c88e8c8d313e2, CH 622 , CH 517 , FP 602 ,,,,,,
31ef328647a0135f70b1f47ab9dcb514, CE 613 , CE 622 , ES 622 , MA 602 ,,,,,
c3583ba9182b989dc777f0588dd4673a, ES 221 , CL 251 , ES 202 , ES 212 , HS 201 , MA 202 , MS 204 , MS 304 ,
896ec1769828dfa0f49f58e7946e486e, ES 202 , ES 301 , HS 201 , MA 202 , ES 215 , ES 214 ,,,
a7d53db65f957580759a8fada1e73e17, ES 221 , CE 202 , ES 202 , ES 212 , ES 301 , HS 201 , MA 202 ,,
20719feaa0834ada00d410beb78d4ecb, CE 699 ,,,,,,,,
dd3acd735ff4e0a213af510075eae818, CH 301 , EE 331 , EE 341 , HS 406 , ES 216 , Systems and Networks, HS 421 , HS 422 , Politics and Economics
51184d678e88def3b392f55c04f839b6, HS 507 , Anti, and Posthumanism, HS 513 , HS 515 ,,,,
8d71e646896d69522548e0c3fb67fd51, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 
6fd204256254f21edcf7b9b3f155f3fd, CL 321 , CL 324 , CL 352 , CL 422 , CL 424  , CL 399 , HS 642 ,,
bec37ee697b9f571e8047ba9e1a234e9, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 
69ffefc1d2908632bf54dc9480cf5e4f, CG 799 ,,,,,,,,
0968148cd09721d6c8467ce5ee226983, ES 404 , HS 507 , Anti, and Posthumanism,,,,,
30522acfdb791b0ee6b8b6cd0fd955d1, CG 501 , CG 506 , CG 608 , CG 605 , MA 632 , FP 602 ,,,
73f07648ec54c70f79f848d52213ef19, CE 613 , CE 622 , ES 622 , MA 602 ,,,,,
